source link,Category,Date,County,Value,LastReportedDate
,Individuals ,6/1/2018,Maury,10060,10/25/2018
,Individuals ,6/1/2018,McMinn,2317,10/25/2018
,Individuals ,6/1/2018,Mcnairy,7595,10/25/2018
,Individuals ,6/1/2018,Meigs,22745,10/25/2018
,Individuals ,6/1/2018,Monroe,501,10/25/2018
,Individuals ,6/1/2018,Montgomery,3709,10/25/2018
,Individuals ,6/1/2018,Moore,8511,10/25/2018
,Individuals ,6/1/2018,Morgan,4924,10/25/2018
,Individuals ,6/1/2018,Obion,5433,10/25/2018
,Individuals ,6/1/2018,Overton,3252,10/25/2018
,Individuals ,6/1/2018,Perry,1409,10/25/2018
,Individuals ,6/1/2018,Pickett,763,10/25/2018
,Individuals ,6/1/2018,Polk,2570,10/25/2018
,Individuals ,6/1/2018,Putnam,10180,10/25/2018
,Individuals ,6/1/2018,Rhea,6296,10/25/2018
,Individuals ,6/1/2018,Roane,7473,10/25/2018
,Individuals ,6/1/2018,Robertson,8000,10/25/2018
,Individuals ,6/1/2018,Rutherford,26324,10/25/2018
,Individuals ,6/1/2018,Scott,6245,10/25/2018
,Individuals ,6/1/2018,Sequatchie,2885,10/25/2018
,Individuals ,6/1/2018,Sevier,10345,10/25/2018
,Individuals ,6/1/2018,Shelby,197683,10/25/2018
,Individuals ,6/1/2018,Smith,2642,10/25/2018
,Individuals ,6/1/2018,Stewart,1870,10/25/2018
,Individuals ,6/1/2018,Sullivan,22739,10/25/2018
,Individuals ,6/1/2018,Sumner,15350,10/25/2018
,Individuals ,6/1/2018,Tipton,9039,10/25/2018
,Individuals ,6/1/2018,Trousdale,1309,10/25/2018
,Individuals ,6/1/2018,Unicoi,2976,10/25/2018
,Individuals ,6/1/2018,Union,3885,10/25/2018
,Individuals ,6/1/2018,VanBuren,910,10/25/2018
,Individuals ,6/1/2018,Warren,7339,10/25/2018
,Individuals ,6/1/2018,Washington,15425,10/25/2018
,Individuals ,6/1/2018,Wayne,2332,10/25/2018
,Individuals ,6/1/2018,Weakley,5119,10/25/2018
,Individuals ,6/1/2018,White,4348,10/25/2018
,Individuals ,6/1/2018,Williamson,4288,10/25/2018
,Individuals ,6/1/2018,Wilson,9395,10/25/2018
,Individuals,7/1/2018,Anderson,10854,9/17/2018
,Individuals,7/1/2018,Bedford,8725,9/17/2018
,Individuals,7/1/2018,Benton,2815,9/17/2018
,Individuals,7/1/2018,Bledsoe,2749,9/17/2018
,Individuals,7/1/2018,Blount,12594,9/17/2018
,Individuals,7/1/2018,Bradley,14887,9/17/2018
,Individuals,7/1/2018,Campbell,9820,9/17/2018
,Individuals,7/1/2018,Cannon,1929,9/17/2018
,Individuals,7/1/2018,Carroll,4897,9/17/2018
,Individuals,7/1/2018,Carter,8982,9/17/2018
,Individuals,7/1/2018,Cheatham,3889,9/17/2018
,Individuals,7/1/2018,Chester,2631,9/17/2018
,Individuals,7/1/2018,Claiborne,6314,9/17/2018
,Individuals,7/1/2018,Clay,1552,9/17/2018
,Individuals,7/1/2018,Cocke,9194,9/17/2018
,Individuals,7/1/2018,Coffee,8853,9/17/2018
,Individuals,7/1/2018,Crockett,2292,9/17/2018
,Individuals,7/1/2018,Cumberland,7883,9/17/2018
,Individuals,7/1/2018,Davidson,78048,9/17/2018
,Individuals,7/1/2018,Decatur,1998,9/17/2018
,Individuals,7/1/2018,DeKalb,3324,9/17/2018
,Individuals,7/1/2018,Dickson,6694,9/17/2018
,Individuals,7/1/2018,Dyer,7385,9/17/2018
,Individuals,7/1/2018,Fayette,5259,9/17/2018
,Individuals,7/1/2018,Fentress,4208,9/17/2018
,Individuals,7/1/2018,Franklin,4528,9/17/2018
,Individuals,7/1/2018,Gibson,8383,9/17/2018
,Individuals,7/1/2018,Giles,4117,9/17/2018
,Individuals,7/1/2018,Grainger,3783,9/17/2018
,Individuals,7/1/2018,Greene,8835,9/17/2018
,Individuals,7/1/2018,Grundy,3635,9/17/2018
,Individuals,7/1/2018,Hamblen,9767,9/17/2018
,Individuals,7/1/2018,Hamilton,45661,9/17/2018
,Individuals,7/1/2018,Hancock,2312,9/17/2018
,Individuals,7/1/2018,Hardeman,4941,9/17/2018
,Individuals,7/1/2018,Hardin,4921,9/17/2018
,Individuals,7/1/2018,Hawkins,9513,9/17/2018
,Individuals,7/1/2018,Haywood,4444,9/17/2018
,Individuals,7/1/2018,Henderson,5041,9/17/2018
,Individuals,7/1/2018,Henry,5737,9/17/2018
,Individuals,7/1/2018,Hickman,3873,9/17/2018
,Individuals,7/1/2018,Houston,1294,9/17/2018
,Individuals,7/1/2018,Humphreys,2538,9/17/2018
,Individuals,7/1/2018,Jackson,2058,9/17/2018
,Individuals,7/1/2018,Jefferson,7201,9/17/2018
,Individuals,7/1/2018,Johnson,3333,9/17/2018
,Individuals,7/1/2018,Knox,47866,9/17/2018
,Individuals,7/1/2018,Lake,1859,9/17/2018
,Individuals,7/1/2018,Lauderdale,5844,9/17/2018
,Individuals,7/1/2018,Lawrence,6208,9/17/2018
,Individuals,7/1/2018,Lewis,1865,9/17/2018
,Individuals,7/1/2018,Lincoln,4843,9/17/2018
,Individuals,7/1/2018,Loudon,4650,9/17/2018
,Individuals,7/1/2018,Macon,4751,9/17/2018
,Individuals,7/1/2018,Madison,16105,9/17/2018
,Individuals,7/1/2018,Marion,4875,9/17/2018
,Individuals,7/1/2018,Marshall,4012,9/17/2018
,Individuals,7/1/2018,Maury,9954,9/17/2018
,Individuals,7/1/2018,McMinn,2265,9/17/2018
,Individuals,7/1/2018,Mcnairy,7481,9/17/2018
,Individuals,7/1/2018,Meigs,22469,9/17/2018
,Individuals,7/1/2018,Monroe,504,9/17/2018
,Individuals,7/1/2018,Montgomery,3667,9/17/2018
,Individuals,7/1/2018,Moore,8345,9/17/2018
,Individuals,7/1/2018,Morgan,4846,9/17/2018
,Individuals,7/1/2018,Obion,5466,9/17/2018
,Individuals,7/1/2018,Overton,3227,9/17/2018
,Individuals,7/1/2018,Perry,1426,9/17/2018
,Individuals,7/1/2018,Pickett,790,9/17/2018
,Individuals,7/1/2018,Polk,2585,9/17/2018
,Individuals,7/1/2018,Putnam,10196,9/17/2018
,Individuals,7/1/2018,Rhea,6252,9/17/2018
,Individuals,7/1/2018,Roane,7336,9/17/2018
,Individuals,7/1/2018,Robertson,7896,9/17/2018
,Individuals,7/1/2018,Rutherford,26193,9/17/2018
,Individuals,7/1/2018,Scott,6122,9/17/2018
,Individuals,7/1/2018,Sequatchie,2836,9/17/2018
,Individuals,7/1/2018,Sevier,10064,9/17/2018
,Individuals,7/1/2018,Shelby,197217,9/17/2018
,Individuals,7/1/2018,Smith,2555,9/17/2018
,Individuals,7/1/2018,Stewart,1875,9/17/2018
,Individuals,7/1/2018,Sullivan,22494,9/17/2018
,Individuals,7/1/2018,Sumner,15094,9/17/2018
,Individuals,7/1/2018,Tipton,9103,9/17/2018
,Individuals,7/1/2018,Trousdale,1262,9/17/2018
,Individuals,7/1/2018,Unicoi,2959,9/17/2018
,Individuals,7/1/2018,Union,3889,9/17/2018
,Individuals,7/1/2018,VanBuren,922,9/17/2018
,Individuals,7/1/2018,Warren,7255,9/17/2018
,Individuals,7/1/2018,Washington,15203,9/17/2018
,Individuals,7/1/2018,Wayne,2327,9/17/2018
,Individuals,7/1/2018,Weakley,5101,9/17/2018
,Individuals,7/1/2018,White,4335,9/17/2018
,Individuals,7/1/2018,Williamson,4242,9/17/2018
,Individuals,7/1/2018,Wilson,9336,9/17/2018
,Individuals,8/1/2018,Anderson,11010,10/25/2018
,Individuals,8/1/2018,Bedford,8869,10/25/2018
,Individuals,8/1/2018,Benton,2852,10/25/2018
,Individuals,8/1/2018,Bledsoe,2771,10/25/2018
,Individuals,8/1/2018,Blount,12658,10/25/2018
,Individuals,8/1/2018,Bradley,14980,10/25/2018
,Individuals,8/1/2018,Campbell,9827,10/25/2018
,Individuals,8/1/2018,Cannon,1970,10/25/2018
,Individuals,8/1/2018,Carroll,4980,10/25/2018
,Individuals,8/1/2018,Carter,9088,10/25/2018
,Individuals,8/1/2018,Cheatham,3876,10/25/2018
,Individuals,8/1/2018,Chester,2671,10/25/2018
,Individuals,8/1/2018,Claiborne,6318,10/25/2018
,Individuals,8/1/2018,Clay,1553,10/25/2018
,Individuals,8/1/2018,Cocke,9333,10/25/2018
,Individuals,8/1/2018,Coffee,9001,10/25/2018
,Individuals,8/1/2018,Crockett,2319,10/25/2018
,Individuals,8/1/2018,Cumberland,7991,10/25/2018
,Individuals,8/1/2018,Davidson,78603,10/25/2018
,Individuals,8/1/2018,Decatur,2023,10/25/2018
,Individuals,8/1/2018,DeKalb,3345,10/25/2018
,Individuals,8/1/2018,Dickson,6734,10/25/2018
,Individuals,8/1/2018,Dyer,7612,10/25/2018
,Individuals,8/1/2018,Fayette,5268,10/25/2018
,Individuals,8/1/2018,Fentress,4294,10/25/2018
,Individuals,8/1/2018,Franklin,4604,10/25/2018
,Individuals,8/1/2018,Gibson,8541,10/25/2018
,Individuals,8/1/2018,Giles,4147,10/25/2018
,Individuals,8/1/2018,Grainger,3818,10/25/2018
,Individuals,8/1/2018,Greene,9152,10/25/2018
,Individuals,8/1/2018,Grundy,3682,10/25/2018
,Individuals,8/1/2018,Hamblen,9773,10/25/2018
,Individuals,8/1/2018,Hamilton,46104,10/25/2018
,Individuals,8/1/2018,Hancock,2354,10/25/2018
,Individuals,8/1/2018,Hardeman,4908,10/25/2018
,Individuals,8/1/2018,Hardin,4937,10/25/2018
,Individuals,8/1/2018,Hawkins,9502,10/25/2018
,Individuals,8/1/2018,Haywood,4546,10/25/2018
,Individuals,8/1/2018,Henderson,5087,10/25/2018
,Individuals,8/1/2018,Henry,5781,10/25/2018
,Individuals,8/1/2018,Hickman,3940,10/25/2018
,Individuals,8/1/2018,Houston,1289,10/25/2018
,Individuals,8/1/2018,Humphreys,2611,10/25/2018
,Individuals,8/1/2018,Jackson,2052,10/25/2018
,Individuals,8/1/2018,Jefferson,7259,10/25/2018
,Individuals,8/1/2018,Johnson,3410,10/25/2018
,Individuals,8/1/2018,Knox,48479,10/25/2018
,Individuals,8/1/2018,Lake,1898,10/25/2018
,Individuals,8/1/2018,Lauderdale,5989,10/25/2018
,Individuals,8/1/2018,Lawrence,6208,10/25/2018
,Individuals,8/1/2018,Lewis,1929,10/25/2018
,Individuals,8/1/2018,Lincoln,4969,10/25/2018
,Individuals,8/1/2018,Loudon,4687,10/25/2018
,Individuals,8/1/2018,Macon,4854,10/25/2018
,Individuals,8/1/2018,Madison,16397,10/25/2018
,Individuals,8/1/2018,Marion,5064,10/25/2018
,Individuals,8/1/2018,Marshall,4082,10/25/2018
,Individuals,8/1/2018,Maury,10057,10/25/2018
,Individuals,8/1/2018,McMinn,2302,10/25/2018
,Individuals,8/1/2018,Mcnairy,7532,10/25/2018
,Individuals,8/1/2018,Meigs,22831,10/25/2018
,Individuals,8/1/2018,Monroe,522,10/25/2018
,Individuals,8/1/2018,Montgomery,3648,10/25/2018
,Individuals,8/1/2018,Moore,8414,10/25/2018
,Individuals,8/1/2018,Morgan,4867,10/25/2018
,Individuals,8/1/2018,Obion,5570,10/25/2018
,Individuals,8/1/2018,Overton,3298,10/25/2018
,Individuals,8/1/2018,Perry,1435,10/25/2018
,Individuals,8/1/2018,Pickett,768,10/25/2018
,Individuals,8/1/2018,Polk,2602,10/25/2018
,Individuals,8/1/2018,Putnam,10360,10/25/2018
,Individuals,8/1/2018,Rhea,6355,10/25/2018
,Individuals,8/1/2018,Roane,7368,10/25/2018
,Individuals,8/1/2018,Robertson,8027,10/25/2018
,Individuals,8/1/2018,Rutherford,26581,10/25/2018
,Individuals,8/1/2018,Scott,6157,10/25/2018
,Individuals,8/1/2018,Sequatchie,2877,10/25/2018
,Individuals,8/1/2018,Sevier,10134,10/25/2018
,Individuals,8/1/2018,Shelby,200251,10/25/2018
,Individuals,8/1/2018,Smith,2620,10/25/2018
,Individuals,8/1/2018,Stewart,1915,10/25/2018
,Individuals,8/1/2018,Sullivan,22692,10/25/2018
,Individuals,8/1/2018,Sumner,15442,10/25/2018
,Individuals,8/1/2018,Tipton,8988,10/25/2018
,Individuals,8/1/2018,Trousdale,1311,10/25/2018
,Individuals,8/1/2018,Unicoi,2974,10/25/2018
,Individuals,8/1/2018,Union,3878,10/25/2018
,Individuals,8/1/2018,VanBuren,980,10/25/2018
,Individuals,8/1/2018,Warren,7303,10/25/2018
,Individuals,8/1/2018,Washington,15267,10/25/2018
,Individuals,8/1/2018,Wayne,2325,10/25/2018
,Individuals,8/1/2018,Weakley,5179,10/25/2018
,Individuals,8/1/2018,White,4426,10/25/2018
,Individuals,8/1/2018,Williamson,4257,10/25/2018
,Individuals,8/1/2018,Wilson,9587,10/25/2018
,Individuals,9/1/2018,Anderson,10840,10/25/2018
,Individuals,9/3/2018,Bedford,8755,10/25/2018
,Individuals,9/5/2018,Benton,2836,10/25/2018
,Individuals,9/7/2018,Bledsoe,2714,10/25/2018
,Individuals,9/7/2018,Blount,12453,10/25/2018
,Individuals,9/7/2018,Bradley,14692,10/25/2018
,Individuals,9/7/2018,Campbell,9753,10/25/2018
,Individuals,9/7/2018,Cannon,1959,10/25/2018
,Individuals,9/7/2018,Carroll,4913,10/25/2018
,Individuals,9/7/2018,Carter,8882,10/25/2018
,Individuals,9/7/2018,Cheatham,3861,10/25/2018
,Individuals,9/7/2018,Chester,2576,10/25/2018
,Individuals,9/7/2018,Claiborne,6323,10/25/2018
,Individuals,9/7/2018,Clay,1517,10/25/2018
,Individuals,9/7/2018,Cocke,9183,10/25/2018
,Individuals,9/7/2018,Coffee,8902,10/25/2018
,Individuals,9/7/2018,Crockett,2319,10/25/2018
,Individuals,9/7/2018,Cumberland,7970,10/25/2018
,Individuals,9/7/2018,Davidson,77268,10/25/2018
,Individuals,9/7/2018,Decatur,2005,10/25/2018
,Individuals,9/7/2018,DeKalb,3355,10/25/2018
,Individuals,9/7/2018,Dickson,6604,10/25/2018
,Individuals,9/7/2018,Dyer,7491,10/25/2018
,Individuals,9/7/2018,Fayette,5223,10/25/2018
,Individuals,9/7/2018,Fentress,4248,10/25/2018
,Individuals,9/7/2018,Franklin,4531,10/25/2018
,Individuals,9/7/2018,Gibson,8458,10/25/2018
,Individuals,9/7/2018,Giles,4059,10/25/2018
,Individuals,9/7/2018,Grainger,3799,10/25/2018
,Individuals,9/7/2018,Greene,9002,10/25/2018
,Individuals,9/7/2018,Grundy,3652,10/25/2018
,Individuals,9/7/2018,Hamblen,9652,10/25/2018
,Individuals,9/7/2018,Hamilton,45600,10/25/2018
,Individuals,9/7/2018,Hancock,2337,10/25/2018
,Individuals,9/7/2018,Hardeman,4857,10/25/2018
,Individuals,9/7/2018,Hardin,4936,10/25/2018
,Individuals,9/7/2018,Hawkins,9439,10/25/2018
,Individuals,9/7/2018,Haywood,4455,10/25/2018
,Individuals,9/7/2018,Henderson,5036,10/25/2018
,Individuals,9/7/2018,Henry,5541,10/25/2018
,Individuals,9/7/2018,Hickman,3855,10/25/2018
,Individuals,9/7/2018,Houston,1282,10/25/2018
,Individuals,9/7/2018,Humphreys,2560,10/25/2018
,Individuals,9/7/2018,Jackson,2038,10/25/2018
,Individuals,9/7/2018,Jefferson,7160,10/25/2018
,Individuals,9/7/2018,Johnson,3345,10/25/2018
,Individuals,9/7/2018,Knox,47741,10/25/2018
,Individuals,9/7/2018,Lake,1902,10/25/2018
,Individuals,9/7/2018,Lauderdale,5970,10/25/2018
,Individuals,9/7/2018,Lawrence,6162,10/25/2018
,Individuals,9/7/2018,Lewis,1851,10/25/2018
,Individuals,9/7/2018,Lincoln,4845,10/25/2018
,Individuals,9/7/2018,Loudon,4605,10/25/2018
,Individuals,9/7/2018,Macon,4655,10/25/2018
,Individuals,9/7/2018,Madison,16116,10/25/2018
,Individuals,9/7/2018,Marion,5025,10/25/2018
,Individuals,9/7/2018,Marshall,3960,10/25/2018
,Individuals,9/7/2018,Maury,9952,10/25/2018
,Individuals,9/7/2018,McMinn,2205,10/25/2018
,Individuals,9/7/2018,Mcnairy,7375,10/25/2018
,Individuals,9/7/2018,Meigs,22724,10/25/2018
,Individuals,9/7/2018,Monroe,520,10/25/2018
,Individuals,9/7/2018,Montgomery,3596,10/25/2018
,Individuals,9/7/2018,Moore,8423,10/25/2018
,Individuals,9/7/2018,Morgan,4808,10/25/2018
,Individuals,9/7/2018,Obion,5553,10/25/2018
,Individuals,9/7/2018,Overton,3224,10/25/2018
,Individuals,9/7/2018,Perry,1458,10/25/2018
,Individuals,9/7/2018,Pickett,773,10/25/2018
,Individuals,9/7/2018,Polk,2658,10/25/2018
,Individuals,9/7/2018,Putnam,10285,10/25/2018
,Individuals,9/7/2018,Rhea,6342,10/25/2018
,Individuals,9/7/2018,Roane,7355,10/25/2018
,Individuals,9/7/2018,Robertson,7945,10/25/2018
,Individuals,9/7/2018,Rutherford,26173,10/25/2018
,Individuals,9/7/2018,Scott,6138,10/25/2018
,Individuals,9/7/2018,Sequatchie,2902,10/25/2018
,Individuals,9/7/2018,Sevier,10023,10/25/2018
,Individuals,9/7/2018,Shelby,197002,10/25/2018
,Individuals,9/7/2018,Smith,2600,10/25/2018
,Individuals,9/7/2018,Stewart,1820,10/25/2018
,Individuals,9/7/2018,Sullivan,22414,10/25/2018
,Individuals,9/7/2018,Sumner,15193,10/25/2018
,Individuals,9/7/2018,Tipton,8993,10/25/2018
,Individuals,9/7/2018,Trousdale,1271,10/25/2018
,Individuals,9/7/2018,Unicoi,2865,10/25/2018
,Individuals,9/7/2018,Union,3910,10/25/2018
,Individuals,9/7/2018,VanBuren,983,10/25/2018
,Individuals,9/7/2018,Warren,7324,10/25/2018
,Individuals,9/7/2018,Washington,15091,10/25/2018
,Individuals,9/7/2018,Wayne,2315,10/25/2018
,Individuals,9/7/2018,Weakley,5050,10/25/2018
,Individuals,9/7/2018,White,4425,10/25/2018
,Individuals,9/7/2018,Williamson,4245,10/25/2018
,Individuals,9/7/2018,Wilson,9518,10/25/2018
,Individuals,10/1/2018,Anderson,10961,3/27/2019
,Individuals,10/1/2018,Bedford,8672,3/27/2019
,Individuals,10/1/2018,Benton,2864,3/27/2019
,Individuals,10/1/2018,Bledsoe,2785,3/27/2019
,Individuals,10/1/2018,Blount,12395,3/27/2019
,Individuals,10/1/2018,Bradley,14948,3/27/2019
,Individuals,10/1/2018,Campbell,9715,3/27/2019
,Individuals,10/1/2018,Cannon,2009,3/27/2019
,Individuals,10/1/2018,Carroll,4983,3/27/2019
,Individuals,10/1/2018,Carter,8851,3/27/2019
,Individuals,10/1/2018,Cheatham,3959,3/27/2019
,Individuals,10/1/2018,Chester,2637,3/27/2019
,Individuals,10/1/2018,Claiborne,6321,3/27/2019
,Individuals,10/1/2018,Clay,1529,3/27/2019
,Individuals,10/1/2018,Cocke,9270,3/27/2019
,Individuals,10/1/2018,Coffee,8932,3/27/2019
,Individuals,10/1/2018,Crockett,2323,3/27/2019
,Individuals,10/1/2018,Cumberland,8100,3/27/2019
,Individuals,10/1/2018,Davidson,77550,3/27/2019
,Individuals,10/1/2018,Decatur,2018,3/27/2019
,Individuals,10/1/2018,DeKalb,3355,3/27/2019
,Individuals,10/1/2018,Dickson,6752,3/27/2019
,Individuals,10/1/2018,Dyer,7665,3/27/2019
,Individuals,10/1/2018,Fayette,5299,3/27/2019
,Individuals,10/1/2018,Fentress,4318,3/27/2019
,Individuals,10/1/2018,Franklin,4597,3/27/2019
,Individuals,10/1/2018,Gibson,8540,3/27/2019
,Individuals,10/1/2018,Giles,4120,3/27/2019
,Individuals,10/1/2018,Grainger,3759,3/27/2019
,Individuals,10/1/2018,Greene,9049,3/27/2019
,Individuals,10/1/2018,Grundy,3648,3/27/2019
,Individuals,10/1/2018,Hamblen,9728,3/27/2019
,Individuals,10/1/2018,Hamilton,46028,3/27/2019
,Individuals,10/1/2018,Hancock,2310,3/27/2019
,Individuals,10/1/2018,Hardeman,4945,3/27/2019
,Individuals,10/1/2018,Hardin,4950,3/27/2019
,Individuals,10/1/2018,Hawkins,9509,3/27/2019
,Individuals,10/1/2018,Haywood,4473,3/27/2019
,Individuals,10/1/2018,Henderson,5074,3/27/2019
,Individuals,10/1/2018,Henry,5557,3/27/2019
,Individuals,10/1/2018,Hickman,3904,3/27/2019
,Individuals,10/1/2018,Houston,1295,3/27/2019
,Individuals,10/1/2018,Humphreys,2613,3/27/2019
,Individuals,10/1/2018,Jackson,1981,3/27/2019
,Individuals,10/1/2018,Jefferson,7174,3/27/2019
,Individuals,10/1/2018,Johnson,3343,3/27/2019
,Individuals,10/1/2018,Knox,48286,3/27/2019
,Individuals,10/1/2018,Lake,1893,3/27/2019
,Individuals,10/1/2018,Lauderdale,6138,3/27/2019
,Individuals,10/1/2018,Lawrence,6211,3/27/2019
,Individuals,10/1/2018,Lewis,1913,3/27/2019
,Individuals,10/1/2018,Lincoln,4939,3/27/2019
,Individuals,10/1/2018,Loudon,4641,3/27/2019
,Individuals,10/1/2018,Macon,4788,3/27/2019
,Individuals,10/1/2018,Madison,16493,3/27/2019
,Individuals,10/1/2018,Marion,5074,3/27/2019
,Individuals,10/1/2018,Marshall,3999,3/27/2019
,Individuals,10/1/2018,Maury,9911,3/27/2019
,Individuals,10/1/2018,McMinn,2222,3/27/2019
,Individuals,10/1/2018,McNairy,7398,3/27/2019
,Individuals,10/1/2018,Meigs,23087,3/27/2019
,Individuals,10/1/2018,Monroe,541,3/27/2019
,Individuals,10/1/2018,Montgomery,3568,3/27/2019
,Individuals,10/1/2018,Moore,8472,3/27/2019
,Individuals,10/1/2018,Morgan,4874,3/27/2019
,Individuals,10/1/2018,Obion,5617,3/27/2019
,Individuals,10/1/2018,Overton,3290,3/27/2019
,Individuals,10/1/2018,Perry,1434,3/27/2019
,Individuals,10/1/2018,Pickett,776,3/27/2019
,Individuals,10/1/2018,Polk,2641,3/27/2019
,Individuals,10/1/2018,Putnam,10385,3/27/2019
,Individuals,10/1/2018,Rhea,6403,3/27/2019
,Individuals,10/1/2018,Roane,7414,3/27/2019
,Individuals,10/1/2018,Robertson,8046,3/27/2019
,Individuals,10/1/2018,Rutherford,26362,3/27/2019
,Individuals,10/1/2018,Scott,6164,3/27/2019
,Individuals,10/1/2018,Sequatchie,2930,3/27/2019
,Individuals,10/1/2018,Sevier,10049,3/27/2019
,Individuals,10/1/2018,Shelby,199047,3/27/2019
,Individuals,10/1/2018,Smith,2685,3/27/2019
,Individuals,10/1/2018,Stewart,1843,3/27/2019
,Individuals,10/1/2018,Sullivan,22684,3/27/2019
,Individuals,10/1/2018,Sumner,15317,3/27/2019
,Individuals,10/1/2018,Tipton,9210,3/27/2019
,Individuals,10/1/2018,Trousdale,1269,3/27/2019
,Individuals,10/1/2018,Unicoi,2875,3/27/2019
,Individuals,10/1/2018,Union,3910,3/27/2019
,Individuals,10/1/2018,VanBuren,1001,3/27/2019
,Individuals,10/1/2018,Warren,7381,3/27/2019
,Individuals,10/1/2018,Washington,15265,3/27/2019
,Individuals,10/1/2018,Wayne,2296,3/27/2019
,Individuals,10/1/2018,Weakley,5059,3/27/2019
,Individuals,10/1/2018,White,4404,3/27/2019
,Individuals,10/1/2018,Williamson,4296,3/27/2019
,Individuals,10/1/2018,Wilson,9737,3/27/2019
,Individuals,11/1/2018,Anderson,10812,3/27/2019
,Individuals,11/1/2018,Bedford,8497,3/27/2019
,Individuals,11/1/2018,Benton,2803,3/27/2019
,Individuals,11/1/2018,Bledsoe,2778,3/27/2019
,Individuals,11/1/2018,Blount,12199,3/27/2019
,Individuals,11/1/2018,Bradley,14728,3/27/2019
,Individuals,11/1/2018,Campbell,9537,3/27/2019
,Individuals,11/1/2018,Cannon,1996,3/27/2019
,Individuals,11/1/2018,Carroll,4771,3/27/2019
,Individuals,11/1/2018,Carter,8806,3/27/2019
,Individuals,11/1/2018,Cheatham,3848,3/27/2019
,Individuals,11/1/2018,Chester,2569,3/27/2019
,Individuals,11/1/2018,Claiborne,6139,3/27/2019
,Individuals,11/1/2018,Clay,1541,3/27/2019
,Individuals,11/1/2018,Cocke,9193,3/27/2019
,Individuals,11/1/2018,Coffee,8764,3/27/2019
,Individuals,11/1/2018,Crockett,2318,3/27/2019
,Individuals,11/1/2018,Cumberland,7979,3/27/2019
,Individuals,11/1/2018,Davidson,76258,3/27/2019
,Individuals,11/1/2018,Decatur,2011,3/27/2019
,Individuals,11/1/2018,DeKalb,3230,3/27/2019
,Individuals,11/1/2018,Dickson,6570,3/27/2019
,Individuals,11/1/2018,Dyer,7547,3/27/2019
,Individuals,11/1/2018,Fayette,5205,3/27/2019
,Individuals,11/1/2018,Fentress,4217,3/27/2019
,Individuals,11/1/2018,Franklin,4587,3/27/2019
,Individuals,11/1/2018,Gibson,8429,3/27/2019
,Individuals,11/1/2018,Giles,4080,3/27/2019
,Individuals,11/1/2018,Grainger,3632,3/27/2019
,Individuals,11/1/2018,Greene,8864,3/27/2019
,Individuals,11/1/2018,Grundy,3521,3/27/2019
,Individuals,11/1/2018,Hamblen,9587,3/27/2019
,Individuals,11/1/2018,Hamilton,45025,3/27/2019
,Individuals,11/1/2018,Hancock,2325,3/27/2019
,Individuals,11/1/2018,Hardeman,4814,3/27/2019
,Individuals,11/1/2018,Hardin,4837,3/27/2019
,Individuals,11/1/2018,Hawkins,9371,3/27/2019
,Individuals,11/1/2018,Haywood,4443,3/27/2019
,Individuals,11/1/2018,Henderson,5042,3/27/2019
,Individuals,11/1/2018,Henry,5558,3/27/2019
,Individuals,11/1/2018,Hickman,3876,3/27/2019
,Individuals,11/1/2018,Houston,1275,3/27/2019
,Individuals,11/1/2018,Humphreys,2555,3/27/2019
,Individuals,11/1/2018,Jackson,1989,3/27/2019
,Individuals,11/1/2018,Jefferson,7128,3/27/2019
,Individuals,11/1/2018,Johnson,3269,3/27/2019
,Individuals,11/1/2018,Knox,47511,3/27/2019
,Individuals,11/1/2018,Lake,1876,3/27/2019
,Individuals,11/1/2018,Lauderdale,6009,3/27/2019
,Individuals,11/1/2018,Lawrence,6182,3/27/2019
,Individuals,11/1/2018,Lewis,1898,3/27/2019
,Individuals,11/1/2018,Lincoln,4866,3/27/2019
,Individuals,11/1/2018,Loudon,4602,3/27/2019
,Individuals,11/1/2018,Macon,4631,3/27/2019
,Individuals,11/1/2018,Madison,16085,3/27/2019
,Individuals,11/1/2018,Marion,5050,3/27/2019
,Individuals,11/1/2018,Marshall,3900,3/27/2019
,Individuals,11/1/2018,Maury,9665,3/27/2019
,Individuals,11/1/2018,McMinn,2193,3/27/2019
,Individuals,11/1/2018,McNairy,7272,3/27/2019
,Individuals,11/1/2018,Meigs,22760,3/27/2019
,Individuals,11/1/2018,Monroe,524,3/27/2019
,Individuals,11/1/2018,Montgomery,3543,3/27/2019
,Individuals,11/1/2018,Moore,8290,3/27/2019
,Individuals,11/1/2018,Morgan,4765,3/27/2019
,Individuals,11/1/2018,Obion,5524,3/27/2019
,Individuals,11/1/2018,Overton,3256,3/27/2019
,Individuals,11/1/2018,Perry,1436,3/27/2019
,Individuals,11/1/2018,Pickett,788,3/27/2019
,Individuals,11/1/2018,Polk,2598,3/27/2019
,Individuals,11/1/2018,Putnam,10225,3/27/2019
,Individuals,11/1/2018,Rhea,6287,3/27/2019
,Individuals,11/1/2018,Roane,7290,3/27/2019
,Individuals,11/1/2018,Robertson,7871,3/27/2019
,Individuals,11/1/2018,Rutherford,26013,3/27/2019
,Individuals,11/1/2018,Scott,6119,3/27/2019
,Individuals,11/1/2018,Sequatchie,2857,3/27/2019
,Individuals,11/1/2018,Sevier,9808,3/27/2019
,Individuals,11/1/2018,Shelby,195504,3/27/2019
,Individuals,11/1/2018,Smith,2591,3/27/2019
,Individuals,11/1/2018,Stewart,1768,3/27/2019
